Rank,Club,Country,Level,Elo,From,To
53,Dynamo Kyiv,URS,1,1686.61779785,1991-03-20,1991-03-20
50,Dynamo Kyiv,URS,1,1699.4597168,1991-03-21,1991-03-22
51,Dynamo Kyiv,URS,1,1699.4597168,1991-03-23,1991-03-24
49,Dynamo Kyiv,URS,1,1699.22705078,1991-03-25,1991-03-30
51,Dynamo Kyiv,URS,1,1699.22705078,1991-03-31,1991-03-31
46,Dynamo Kyiv,URS,1,1707.44396973,1991-04-01,1991-04-06
47,Dynamo Kyiv,URS,1,1707.44396973,1991-04-07,1991-04-07
46,Dynamo Kyiv,URS,1,1707.44396973,1991-04-08,1991-04-09
51,Dynamo Kyiv,URS,1,1699.67175293,1991-04-10,1991-04-10
53,Dynamo Kyiv,URS,1,1692.46606445,1991-04-11,1991-04-14
52,Dynamo Kyiv,URS,1,1692.46606445,1991-04-15,1991-04-16
53,Dynamo Kyiv,URS,1,1692.46606445,1991-04-17,1991-04-20
51,Dynamo Kyiv,URS,1,1692.46606445,1991-04-21,1991-04-23
50,Dynamo Kyiv,URS,1,1696.27502441,1991-04-24,1991-04-24
51,Dynamo Kyiv,URS,1,1695.82006836,1991-04-25,1991-04-28
49,Dynamo Kyiv,URS,1,1702.46630859,1991-04-29,1991-05-02
51,Dynamo Kyiv,URS,1,1692.8927002,1991-05-03,1991-05-03
52,Dynamo Kyiv,URS,1,1692.8927002,1991-05-04,1991-05-05
51,Dynamo Kyiv,URS,1,1692.8927002,1991-05-06,1991-05-06
50,Dynamo Kyiv,URS,1,1695.58642578,1991-05-07,1991-05-10
49,Dynamo Kyiv,URS,1,1695.58642578,1991-05-11,1991-05-13
52,Dynamo Kyiv,URS,1,1680.92175293,1991-05-14,1991-05-15
53,Dynamo Kyiv,URS,1,1680.92175293,1991-05-16,1991-05-18
52,Dynamo Kyiv,URS,1,1682.05932617,1991-05-19,1991-05-30
51,Dynamo Kyiv,URS,1,1682.05932617,1991-05-31,1991-06-01
52,Dynamo Kyiv,URS,1,1682.05932617,1991-06-02,1991-06-02
52,Dynamo Kyiv,URS,1,1682.72106934,1991-06-03,1991-06-05
55,Dynamo Kyiv,URS,1,1681.28759766,1991-06-06,1991-06-09
54,Dynamo Kyiv,URS,1,1681.28759766,1991-06-10,1991-06-16
55,Dynamo Kyiv,URS,1,1681.28759766,1991-06-17,1991-06-19
55,Dynamo Kyiv,URS,1,1676.21020508,1991-06-20,1991-06-27
52,Dynamo Kyiv,URS,1,1687.39929199,1991-06-28,1991-07-01
47,Dynamo Kyiv,URS,1,1705.22314453,1991-07-02,1991-07-07
46,Dynamo Kyiv,URS,1,1707.015625,1991-07-08,1991-07-12
44,Dynamo Kyiv,URS,1,1711.28564453,1991-07-13,1991-07-23
47,Dynamo Kyiv,URS,1,1702.77978516,1991-07-24,1991-07-26
52,Dynamo Kyiv,URS,1,1690.50097656,1991-07-27,1991-07-30
53,Dynamo Kyiv,URS,1,1683.58618164,1991-07-31,1991-08-05
52,Dynamo Kyiv,URS,1,1685.60620117,1991-08-06,1991-08-09
51,Dynamo Kyiv,URS,1,1685.60620117,1991-08-10,1991-08-13
56,Dynamo Kyiv,URS,1,1675.31567383,1991-08-14,1991-08-14
57,Dynamo Kyiv,URS,1,1675.31567383,1991-08-15,1991-08-17
56,Dynamo Kyiv,URS,1,1675.31567383,1991-08-18,1991-08-20
55,Dynamo Kyiv,URS,1,1675.31567383,1991-08-21,1991-08-23
56,Dynamo Kyiv,URS,1,1675.31567383,1991-08-24,1991-08-24
55,Dynamo Kyiv,URS,1,1675.31567383,1991-08-25,1991-08-28
56,Dynamo Kyiv,URS,1,1675.31567383,1991-08-29,1991-08-31
54,Dynamo Kyiv,URS,1,1677.30249023,1991-09-01,1991-09-01
55,Dynamo Kyiv,URS,1,1677.30249023,1991-09-02,1991-09-07
56,Dynamo Kyiv,URS,1,1677.30249023,1991-09-08,1991-09-08
52,Dynamo Kyiv,URS,1,1681.31152344,1991-09-09,1991-09-11
51,Dynamo Kyiv,URS,1,1681.31152344,1991-09-12,1991-09-13
51,Dynamo Kyiv,URS,1,1682.40490723,1991-09-14,1991-09-14
50,Dynamo Kyiv,URS,1,1682.40490723,1991-09-15,1991-09-18
56,Dynamo Kyiv,URS,1,1676.44445801,1991-09-19,1991-09-19
55,Dynamo Kyiv,URS,1,1676.44445801,1991-09-20,1991-09-28
54,Dynamo Kyiv,URS,1,1679.34887695,1991-09-29,1991-10-01
54,Dynamo Kyiv,URS,1,1680.80249023,1991-10-02,1991-10-02
50,Dynamo Kyiv,URS,1,1690.71899414,1991-10-03,1991-10-03
50,Dynamo Kyiv,URS,1,1690.73327637,1991-10-04,1991-10-12
51,Dynamo Kyiv,URS,1,1690.73327637,1991-10-13,1991-10-19
52,Dynamo Kyiv,URS,1,1676.01855469,1991-10-20,1991-10-22
52,Dynamo Kyiv,URS,1,1682.08813477,1991-10-23,1991-10-23
60,Dynamo Kyiv,URS,1,1663.7644043,1991-10-24,1991-10-24
59,Dynamo Kyiv,URS,1,1663.7644043,1991-10-25,1991-10-26
60,Dynamo Kyiv,URS,1,1663.7644043,1991-10-27,1991-10-27
55,Dynamo Kyiv,URS,1,1672.73303223,1991-10-28,1991-11-02
56,Dynamo Kyiv,URS,1,1668.66137695,1991-11-03,1991-11-03
57,Dynamo Kyiv,URS,1,1668.66137695,1991-11-04,1991-11-05
58,Dynamo Kyiv,URS,1,1663.23693848,1991-11-06,1991-11-06
50,Dynamo Kyiv,URS,1,1681.41577148,1991-11-07,1991-11-07
52,Dynamo Kyiv,URS,1,1681.41577148,1991-11-08,1991-11-09
53,Dynamo Kyiv,URS,1,1681.41577148,1991-11-10,1991-11-16
52,Dynamo Kyiv,URS,1,1681.41577148,1991-11-17,1991-11-23
50,Dynamo Kyiv,URS,1,1681.41577148,1991-11-24,1991-11-24
51,Dynamo Kyiv,URS,1,1681.41577148,1991-11-25,1991-11-27
46,Dynamo Kyiv,URS,1,1689.59448242,1991-11-28,1991-11-30
47,Dynamo Kyiv,URS,1,1689.59448242,1991-12-01,1991-12-10
46,Dynamo Kyiv,URS,1,1689.59448242,1991-12-11,1991-12-11
50,Dynamo Kyiv,URS,1,1679.82885742,1991-12-12,1991-12-14
52,Dynamo Kyiv,URS,1,1679.82885742,1991-12-15,1991-12-15
53,Dynamo Kyiv,URS,1,1679.82885742,1991-12-16,1991-12-17
52,Dynamo Kyiv,URS,1,1679.82885742,1991-12-18,1991-12-20
51,Dynamo Kyiv,URS,1,1679.82885742,1991-12-21,1991-12-26
52,Dynamo Kyiv,URS,1,1679.82885742,1991-12-27,1992-01-11
51,Dynamo Kyiv,UKR,1,1679.82885742,1992-01-12,1992-01-18
52,Dynamo Kyiv,UKR,1,1679.82885742,1992-01-19,1992-01-26
53,Dynamo Kyiv,UKR,1,1679.82885742,1992-01-27,1992-02-02
52,Dynamo Kyiv,UKR,1,1679.82885742,1992-02-03,1992-02-15
53,Dynamo Kyiv,UKR,1,1679.82885742,1992-02-16,1992-02-20
54,Dynamo Kyiv,UKR,1,1679.82885742,1992-02-21,1992-02-21
55,Dynamo Kyiv,UKR,1,1679.82885742,1992-02-22,1992-02-29
56,Dynamo Kyiv,UKR,1,1679.82885742,1992-03-01,1992-03-01
55,Dynamo Kyiv,UKR,1,1679.82885742,1992-03-02,1992-03-04
61,Dynamo Kyiv,UKR,1,1658.05358887,1992-03-05,1992-03-07
61,Dynamo Kyiv,UKR,1,1660.4317627,1992-03-08,1992-03-08
63,Dynamo Kyiv,UKR,1,1660.4317627,1992-03-09,1992-03-10
63,Dynamo Kyiv,UKR,1,1660.76989746,1992-03-11,1992-03-13
62,Dynamo Kyiv,UKR,1,1660.76989746,1992-03-14,1992-03-14
63,Dynamo Kyiv,UKR,1,1660.76989746,1992-03-15,1992-03-18
63,Dynamo Kyiv,UKR,1,1655.64562988,1992-03-19,1992-03-21
62,Dynamo Kyiv,UKR,1,1655.64562988,1992-03-22,1992-03-23
61,Dynamo Kyiv,UKR,1,1657.01940918,1992-03-24,1992-03-27
68,Dynamo Kyiv,UKR,1,1648.64672852,1992-03-28,1992-03-29
67,Dynamo Kyiv,UKR,1,1648.64672852,1992-03-30,1992-04-01
76,Dynamo Kyiv,UKR,1,1639.01171875,1992-04-02,1992-04-04
74,Dynamo Kyiv,UKR,1,1639.01171875,1992-04-05,1992-04-05
77,Dynamo Kyiv,UKR,1,1633.48925781,1992-04-06,1992-04-08
77,Dynamo Kyiv,UKR,1,1633.85925293,1992-04-09,1992-04-11
76,Dynamo Kyiv,UKR,1,1633.85925293,1992-04-12,1992-04-12
75,Dynamo Kyiv,UKR,1,1633.85925293,1992-04-13,1992-04-15
67,Dynamo Kyiv,UKR,1,1645.67211914,1992-04-16,1992-04-18
66,Dynamo Kyiv,UKR,1,1645.67211914,1992-04-19,1992-04-19
67,Dynamo Kyiv,UKR,1,1645.67211914,1992-04-20,1992-04-20
66,Dynamo Kyiv,UKR,1,1647.73657227,1992-04-21,1992-04-23
69,Dynamo Kyiv,UKR,1,1641.73828125,1992-04-24,1992-04-25
70,Dynamo Kyiv,UKR,1,1641.73828125,1992-04-26,1992-04-26
68,Dynamo Kyiv,UKR,1,1642.36437988,1992-04-27,1992-05-02
67,Dynamo Kyiv,UKR,1,1642.36437988,1992-05-03,1992-05-03
68,Dynamo Kyiv,UKR,1,1642.36437988,1992-05-04,1992-05-05
67,Dynamo Kyiv,UKR,1,1642.36437988,1992-05-06,1992-05-07
64,Dynamo Kyiv,UKR,1,1650.21228027,1992-05-08,1992-05-09
65,Dynamo Kyiv,UKR,1,1650.21228027,1992-05-10,1992-05-10
68,Dynamo Kyiv,UKR,1,1642.3626709,1992-05-11,1992-05-14
68,Dynamo Kyiv,UKR,1,1642.84094238,1992-05-15,1992-05-16
67,Dynamo Kyiv,UKR,1,1642.84094238,1992-05-17,1992-05-18
66,Dynamo Kyiv,UKR,1,1643.2911377,1992-05-19,1992-05-22
66,Dynamo Kyiv,UKR,1,1644.08605957,1992-05-23,1992-05-24
67,Dynamo Kyiv,UKR,1,1644.08605957,1992-05-25,1992-06-03
65,Dynamo Kyiv,UKR,1,1645.8416748,1992-06-04,1992-06-06
65,Dynamo Kyiv,UKR,1,1646.19067383,1992-06-07,1992-06-14
68,Dynamo Kyiv,UKR,1,1635.5,1992-06-15,1992-06-17
68,Dynamo Kyiv,UKR,1,1637.33276367,1992-06-18,1992-06-21
81,Dynamo Kyiv,UKR,1,1623.10888672,1992-06-22,1992-06-29
80,Dynamo Kyiv,UKR,1,1623.10888672,1992-06-30,1992-07-17
81,Dynamo Kyiv,UKR,1,1623.10888672,1992-07-18,1992-07-30
80,Dynamo Kyiv,UKR,1,1623.10888672,1992-07-31,1992-08-08
79,Dynamo Kyiv,UKR,1,1623.10888672,1992-08-09,1992-08-12
78,Dynamo Kyiv,UKR,1,1623.10888672,1992-08-13,1992-08-14
79,Dynamo Kyiv,UKR,1,1623.10888672,1992-08-15,1992-08-15
80,Dynamo Kyiv,UKR,1,1623.10888672,1992-08-16,1992-08-16
79,Dynamo Kyiv,UKR,1,1624.02294922,1992-08-17,1992-08-19
78,Dynamo Kyiv,UKR,1,1624.89831543,1992-08-20,1992-08-22
88,Dynamo Kyiv,UKR,1,1609.69091797,1992-08-23,1992-08-25
87,Dynamo Kyiv,UKR,1,1609.69091797,1992-08-26,1992-08-26
88,Dynamo Kyiv,UKR,1,1609.69091797,1992-08-27,1992-08-30
85,Dynamo Kyiv,UKR,1,1613.24841309,1992-08-31,1992-09-02
84,Dynamo Kyiv,UKR,1,1615.47888184,1992-09-03,1992-09-05
83,Dynamo Kyiv,UKR,1,1615.47888184,1992-09-06,1992-09-06
97,Dynamo Kyiv,UKR,1,1600.86657715,1992-09-07,1992-09-09
98,Dynamo Kyiv,UKR,1,1600.86657715,1992-09-10,1992-09-11
95,Dynamo Kyiv,UKR,1,1602.77868652,1992-09-12,1992-09-12
96,Dynamo Kyiv,UKR,1,1602.77868652,1992-09-13,1992-09-16
91,Dynamo Kyiv,UKR,1,1609.9552002,1992-09-17,1992-09-17
88,Dynamo Kyiv,UKR,1,1609.9552002,1992-09-18,1992-09-20
98,Dynamo Kyiv,UKR,1,1600.86047363,1992-09-21,1992-09-24
97,Dynamo Kyiv,UKR,1,1600.86047363,1992-09-25,1992-09-25
96,Dynamo Kyiv,UKR,1,1599.3885498,1992-09-26,1992-09-27
94,Dynamo Kyiv,UKR,1,1599.3885498,1992-09-28,1992-09-30
None,Dynamo Kyiv,UKR,1,1581.0760498,1992-10-01,1992-10-04
None,Dynamo Kyiv,UKR,1,1584.97521973,1992-10-05,1992-10-11
None,Dynamo Kyiv,UKR,1,1586.97119141,1992-10-12,1992-10-16
None,Dynamo Kyiv,UKR,1,1577.57861328,1992-10-17,1992-10-21
None,Dynamo Kyiv,UKR,1,1571.98803711,1992-10-22,1992-10-25
None,Dynamo Kyiv,UKR,1,1569.16992188,1992-10-26,1992-10-30
None,Dynamo Kyiv,UKR,1,1569.80163574,1992-10-31,1992-11-04
None,Dynamo Kyiv,UKR,1,1558.14477539,1992-11-05,1992-11-08
None,Dynamo Kyiv,UKR,1,1552.29504395,1992-11-09,1992-11-15
None,Dynamo Kyiv,UKR,1,1553.49377441,1992-11-16,1992-11-22
None,Dynamo Kyiv,UKR,1,1554.63122559,1992-11-23,1993-03-14
None,Dynamo Kyiv,UKR,1,1557.67529297,1993-03-15,1993-03-19
None,Dynamo Kyiv,UKR,1,1568.50646973,1993-03-20,1993-03-28
None,Dynamo Kyiv,UKR,1,1559.59411621,1993-03-29,1993-04-02
None,Dynamo Kyiv,UKR,1,1562.82666016,1993-04-03,1993-04-11
None,Dynamo Kyiv,UKR,1,1565.35083008,1993-04-12,1993-04-16
None,Dynamo Kyiv,UKR,1,1550.23632812,1993-04-17,1993-04-24
None,Dynamo Kyiv,UKR,1,1551.33984375,1993-04-25,1993-05-02
None,Dynamo Kyiv,UKR,1,1551.55651855,1993-05-03,1993-05-07
None,Dynamo Kyiv,UKR,1,1553.88684082,1993-05-08,1993-05-15
None,Dynamo Kyiv,UKR,1,1558.61584473,1993-05-16,1993-05-23
None,Dynamo Kyiv,UKR,1,1571.46557617,1993-05-24,1993-06-03
None,Dynamo Kyiv,UKR,1,1572.71899414,1993-06-04,1993-06-07
None,Dynamo Kyiv,UKR,1,1565.59558105,1993-06-08,1993-06-13
None,Dynamo Kyiv,UKR,1,1566.63720703,1993-06-14,1993-06-20
None,Dynamo Kyiv,UKR,1,1571.76098633,1993-06-21,1993-08-08
None,Dynamo Kyiv,UKR,1,1572.44360352,1993-08-09,1993-08-14
None,Dynamo Kyiv,UKR,1,1582.31469727,1993-08-15,1993-08-18
None,Dynamo Kyiv,UKR,1,1583.99938965,1993-08-19,1993-08-19
None,Dynamo Kyiv,UKR,1,1585.64709473,1993-08-20,1993-08-28
None,Dynamo Kyiv,UKR,1,1591.32324219,1993-08-29,1993-09-01
None,Dynamo Kyiv,UKR,1,1577.25854492,1993-09-02,1993-09-05
None,Dynamo Kyiv,UKR,1,1569.91296387,1993-09-06,1993-09-11
None,Dynamo Kyiv,UKR,1,1570.421875,1993-09-12,1993-09-14
None,Dynamo Kyiv,UKR,1,1573.28198242,1993-09-15,1993-09-15
None,Dynamo Kyiv,UKR,1,1591.10461426,1993-09-16,1993-09-19
None,Dynamo Kyiv,UKR,1,1593.38464355,1993-09-20,1993-09-25
None,Dynamo Kyiv,UKR,1,1594.2265625,1993-09-26,1993-09-28
None,Dynamo Kyiv,UKR,1,1607.35107422,1993-09-29,1993-09-29
None,Dynamo Kyiv,UKR,1,1584.39306641,1993-09-30,1993-10-03
None,Dynamo Kyiv,UKR,1,1588.68640137,1993-10-04,1993-10-08
None,Dynamo Kyiv,UKR,1,1589.14758301,1993-10-09,1993-10-13
None,Dynamo Kyiv,UKR,1,1582.2989502,1993-10-14,1993-10-19
None,Dynamo Kyiv,UKR,1,1581.32861328,1993-10-20,1993-10-30
None,Dynamo Kyiv,UKR,1,1575.49389648,1993-10-31,1993-11-03
None,Dynamo Kyiv,UKR,1,1575.46350098,1993-11-04,1993-11-07
None,Dynamo Kyiv,UKR,1,1578.77941895,1993-11-08,1993-11-10
None,Dynamo Kyiv,UKR,1,1579.75512695,1993-11-11,1993-11-17
None,Dynamo Kyiv,UKR,1,1575.04064941,1993-11-18,1993-11-20
None,Dynamo Kyiv,UKR,1,1566.46643066,1993-11-21,1993-11-28
None,Dynamo Kyiv,UKR,1,1570.22229004,1993-11-29,1994-03-06
None,Dynamo Kyiv,UKR,1,1560.90307617,1994-03-07,1994-03-12
None,Dynamo Kyiv,UKR,1,1568.36523438,1994-03-13,1994-03-20
None,Dynamo Kyiv,UKR,1,1569.17944336,1994-03-21,1994-03-25
None,Dynamo Kyiv,UKR,1,1578.32250977,1994-03-26,1994-04-03
None,Dynamo Kyiv,UKR,1,1579.30493164,1994-04-04,1994-04-08
None,Dynamo Kyiv,UKR,1,1574.34875488,1994-04-09,1994-04-16
None,Dynamo Kyiv,UKR,1,1575.01025391,1994-04-17,1994-04-22
None,Dynamo Kyiv,UKR,1,1568.5411377,1994-04-23,1994-04-26
None,Dynamo Kyiv,UKR,1,1559.4597168,1994-04-27,1994-05-07
None,Dynamo Kyiv,UKR,1,1564.48498535,1994-05-08,1994-05-15
None,Dynamo Kyiv,UKR,1,1555.31530762,1994-05-16,1994-05-21
None,Dynamo Kyiv,UKR,1,1562.36669922,1994-05-22,1994-05-28
None,Dynamo Kyiv,UKR,1,1554.96923828,1994-05-29,1994-06-07
None,Dynamo Kyiv,UKR,1,1555.79650879,1994-06-08,1994-06-11
None,Dynamo Kyiv,UKR,1,1559.86962891,1994-06-12,1994-06-15
None,Dynamo Kyiv,UKR,1,1563.06518555,1994-06-16,1994-06-19
None,Dynamo Kyiv,UKR,1,1568.20410156,1994-06-20,1994-07-22
None,Dynamo Kyiv,UKR,1,1568.74584961,1994-07-23,1994-07-27
None,Dynamo Kyiv,UKR,1,1572.93945312,1994-07-28,1994-07-31
None,Dynamo Kyiv,UKR,1,1573.41687012,1994-08-01,1994-08-05
None,Dynamo Kyiv,UKR,1,1569.73620605,1994-08-06,1994-08-09
None,Dynamo Kyiv,UKR,1,1555.23242188,1994-08-10,1994-08-10
None,Dynamo Kyiv,UKR,1,1562.48571777,1994-08-11,1994-08-15
None,Dynamo Kyiv,UKR,1,1563.02929688,1994-08-16,1994-08-19
None,Dynamo Kyiv,UKR,1,1557.75219727,1994-08-20,1994-08-23
None,Dynamo Kyiv,UKR,1,1559.03662109,1994-08-24,1994-08-24
None,Dynamo Kyiv,UKR,1,1579.05615234,1994-08-25,1994-09-01
None,Dynamo Kyiv,UKR,1,1580.03100586,1994-09-02,1994-09-09
None,Dynamo Kyiv,UKR,1,1581.19787598,1994-09-10,1994-09-14
None,Dynamo Kyiv,UKR,1,1594.95336914,1994-09-15,1994-09-15
None,Dynamo Kyiv,UKR,1,1588.44921875,1994-09-16,1994-09-18
None,Dynamo Kyiv,UKR,1,1591.96923828,1994-09-19,1994-09-23
None,Dynamo Kyiv,UKR,1,1592.7097168,1994-09-24,1994-09-28
None,Dynamo Kyiv,UKR,1,1589.88061523,1994-09-29,1994-09-29
None,Dynamo Kyiv,UKR,1,1589.63354492,1994-09-30,1994-10-02
None,Dynamo Kyiv,UKR,1,1584.15991211,1994-10-03,1994-10-07
None,Dynamo Kyiv,UKR,1,1588.52990723,1994-10-08,1994-10-19
None,Dynamo Kyiv,UKR,1,1576.84716797,1994-10-20,1994-10-23
None,Dynamo Kyiv,UKR,1,1576.79541016,1994-10-24,1994-10-28
None,Dynamo Kyiv,UKR,1,1577.76257324,1994-10-29,1994-11-02
None,Dynamo Kyiv,UKR,1,1575.50720215,1994-11-03,1994-11-08
None,Dynamo Kyiv,UKR,1,1588.8581543,1994-11-09,1994-11-18
None,Dynamo Kyiv,UKR,1,1589.47241211,1994-11-19,1994-11-23
None,Dynamo Kyiv,UKR,1,1584.70812988,1994-11-24,1994-12-01
None,Dynamo Kyiv,UKR,1,1587.28137207,1994-12-02,1994-12-07
None,Dynamo Kyiv,UKR,1,1564.82751465,1994-12-08,1995-03-05
None,Dynamo Kyiv,UKR,1,1567.15576172,1995-03-06,1995-03-10
None,Dynamo Kyiv,UKR,1,1570.33789062,1995-03-11,1995-03-14
None,Dynamo Kyiv,UKR,1,1567.54516602,1995-03-15,1995-04-02
None,Dynamo Kyiv,UKR,1,1552.4276123,1995-04-03,1995-04-06
None,Dynamo Kyiv,UKR,1,1552.90881348,1995-04-07,1995-04-14
None,Dynamo Kyiv,UKR,1,1554.39428711,1995-04-15,1995-04-21
None,Dynamo Kyiv,UKR,1,1545.23620605,1995-04-22,1995-04-30
None,Dynamo Kyiv,UKR,1,1551.27404785,1995-05-01,1995-05-04
None,Dynamo Kyiv,UKR,1,1552.35534668,1995-05-05,1995-05-12
None,Dynamo Kyiv,UKR,1,1555.31054688,1995-05-13,1995-05-20
None,Dynamo Kyiv,UKR,1,1555.875,1995-05-21,1995-05-24
None,Dynamo Kyiv,UKR,1,1560.09204102,1995-05-25,1995-06-01
None,Dynamo Kyiv,UKR,1,1561.22375488,1995-06-02,1995-06-05
None,Dynamo Kyiv,UKR,1,1567.32788086,1995-06-06,1995-06-15
None,Dynamo Kyiv,UKR,1,1568.02636719,1995-06-16,1995-06-19
None,Dynamo Kyiv,UKR,1,1563.18322754,1995-06-20,1995-06-22
None,Dynamo Kyiv,UKR,1,1567.7767334,1995-06-23,1995-07-25
None,Dynamo Kyiv,UKR,1,1568.76098633,1995-07-26,1995-07-29
None,Dynamo Kyiv,UKR,1,1569.15136719,1995-07-30,1995-08-02
None,Dynamo Kyiv,UKR,1,1569.9552002,1995-08-03,1995-08-08
None,Dynamo Kyiv,UKR,1,1570.49780273,1995-08-09,1995-08-09
None,Dynamo Kyiv,UKR,1,1576.10253906,1995-08-10,1995-08-10
None,Dynamo Kyiv,UKR,1,1580.75061035,1995-08-11,1995-08-13
None,Dynamo Kyiv,UKR,1,1581.30493164,1995-08-14,1995-08-17
None,Dynamo Kyiv,UKR,1,1585.73803711,1995-08-18,1995-08-22
None,Dynamo Kyiv,UKR,1,1585.78112793,1995-08-23,1995-08-23
95,Dynamo Kyiv,UKR,1,1617.96350098,1995-08-24,1995-08-24
95,Dynamo Kyiv,UKR,1,1619.49267578,1995-08-25,1995-08-26
94,Dynamo Kyiv,UKR,1,1619.49267578,1995-08-27,1995-08-27
100,Dynamo Kyiv,UKR,1,1610.18322754,1995-08-28,1995-08-29
98,Dynamo Kyiv,UKR,1,1610.18322754,1995-08-30,1995-08-30
99,Dynamo Kyiv,UKR,1,1610.18322754,1995-08-31,1995-08-31
None,Dynamo Kyiv,UKR,1,1603.00354004,1995-09-01,1995-09-12
98,Dynamo Kyiv,UKR,1,1605.94799805,1995-09-13,1995-09-13
97,Dynamo Kyiv,UKR,1,1605.94799805,1995-09-14,1995-09-14
98,Dynamo Kyiv,UKR,1,1605.94091797,1995-09-15,1995-09-17
93,Dynamo Kyiv,UKR,1,1608.45483398,1995-09-18,1995-09-20
94,Dynamo Kyiv,UKR,1,1608.45483398,1995-09-21,1995-09-21
93,Dynamo Kyiv,UKR,1,1608.45483398,1995-09-22,1995-09-22
91,Dynamo Kyiv,UKR,1,1609.44909668,1995-09-23,1995-09-23
94,Dynamo Kyiv,UKR,1,1609.44909668,1995-09-24,1995-09-24
96,Dynamo Kyiv,UKR,1,1609.44909668,1995-09-25,1995-09-26
96,Dynamo Kyiv,UKR,1,1607.77587891,1995-09-27,1995-09-27
95,Dynamo Kyiv,UKR,1,1607.77587891,1995-09-28,1995-09-28
96,Dynamo Kyiv,UKR,1,1606.6619873,1995-09-29,1995-09-29
94,Dynamo Kyiv,UKR,1,1606.6619873,1995-09-30,1995-10-01
93,Dynamo Kyiv,UKR,1,1606.6619873,1995-10-02,1995-10-02
91,Dynamo Kyiv,UKR,1,1612.43408203,1995-10-03,1995-10-04
92,Dynamo Kyiv,UKR,1,1612.43408203,1995-10-05,1995-10-05
92,Dynamo Kyiv,UKR,1,1612.63427734,1995-10-06,1995-10-07
91,Dynamo Kyiv,UKR,1,1612.63427734,1995-10-08,1995-10-15
89,Dynamo Kyiv,UKR,1,1612.63427734,1995-10-16,1995-10-16
86,Dynamo Kyiv,UKR,1,1616.09729004,1995-10-17,1995-10-17
84,Dynamo Kyiv,UKR,1,1615.9732666,1995-10-18,1995-10-18
88,Dynamo Kyiv,UKR,1,1615.9732666,1995-10-19,1995-10-19
87,Dynamo Kyiv,UKR,1,1615.9732666,1995-10-20,1995-10-21
91,Dynamo Kyiv,UKR,1,1615.9732666,1995-10-22,1995-10-22
90,Dynamo Kyiv,UKR,1,1615.9732666,1995-10-23,1995-10-23
90,Dynamo Kyiv,UKR,1,1616.76147461,1995-10-24,1995-10-25
89,Dynamo Kyiv,UKR,1,1616.76147461,1995-10-26,1995-10-27
94,Dynamo Kyiv,UKR,1,1607.42565918,1995-10-28,1995-10-28
93,Dynamo Kyiv,UKR,1,1607.42565918,1995-10-29,1995-10-29
94,Dynamo Kyiv,UKR,1,1607.42565918,1995-10-30,1995-10-31
96,Dynamo Kyiv,UKR,1,1607.42565918,1995-11-01,1995-11-01
100,Dynamo Kyiv,UKR,1,1603.25842285,1995-11-02,1995-11-02
None,Dynamo Kyiv,UKR,1,1603.25842285,1995-11-03,1995-11-05
94,Dynamo Kyiv,UKR,1,1611.05090332,1995-11-06,1995-11-06
95,Dynamo Kyiv,UKR,1,1611.05090332,1995-11-07,1995-11-07
96,Dynamo Kyiv,UKR,1,1611.05090332,1995-11-08,1995-11-12
97,Dynamo Kyiv,UKR,1,1611.05090332,1995-11-13,1995-11-16
None,Dynamo Kyiv,UKR,1,1597.31689453,1995-11-17,1996-03-13
None,Dynamo Kyiv,UKR,1,1598.57666016,1996-03-14,1996-03-18
None,Dynamo Kyiv,UKR,1,1601.84863281,1996-03-19,1996-03-23
None,Dynamo Kyiv,UKR,1,1596.49584961,1996-03-24,1996-03-28
None,Dynamo Kyiv,UKR,1,1597.11181641,1996-03-29,1996-04-06
None,Dynamo Kyiv,UKR,1,1589.50830078,1996-04-07,1996-04-13
None,Dynamo Kyiv,UKR,1,1591.140625,1996-04-14,1996-04-17
None,Dynamo Kyiv,UKR,1,1597.76965332,1996-04-18,1996-04-22
None,Dynamo Kyiv,UKR,1,1598.34863281,1996-04-23,1996-05-06
None,Dynamo Kyiv,UKR,1,1601.95568848,1996-05-07,1996-05-11
None,Dynamo Kyiv,UKR,1,1606.32116699,1996-05-12,1996-05-15
100,Dynamo Kyiv,UKR,1,1606.32116699,1996-05-16,1996-05-16
100,Dynamo Kyiv,UKR,1,1606.70947266,1996-05-17,1996-05-19
None,Dynamo Kyiv,UKR,1,1606.70947266,1996-05-20,1996-05-21
98,Dynamo Kyiv,UKR,1,1609.81408691,1996-05-22,1996-05-22
97,Dynamo Kyiv,UKR,1,1609.81408691,1996-05-23,1996-05-25
98,Dynamo Kyiv,UKR,1,1609.81408691,1996-05-26,1996-05-26
97,Dynamo Kyiv,UKR,1,1609.81408691,1996-05-27,1996-05-31
None,Dynamo Kyiv,UKR,1,1604.18615723,1996-06-01,1996-06-05
None,Dynamo Kyiv,UKR,1,1590.47509766,1996-06-06,1996-06-09
None,Dynamo Kyiv,UKR,1,1593.69311523,1996-06-10,1996-06-13
None,Dynamo Kyiv,UKR,1,1594.45166016,1996-06-14,1996-06-17
None,Dynamo Kyiv,UKR,1,1589.85864258,1996-06-18,1996-07-20
None,Dynamo Kyiv,UKR,1,1594.03649902,1996-07-21,1996-07-24
None,Dynamo Kyiv,UKR,1,1577.21008301,1996-07-25,1996-07-28
